PIXEL,X,Y,id
171135,-79.7083497011,40.4775558415,"171,135"
172135,-79.6965590578,40.4777549332,"172,135"
173135,-79.6847683452,40.4779528228,"173,135"
116136,-80.3563679655,40.4557529444,"116,136"
117136,-80.3445833570,40.4560180991,"117,136"
118136,-80.3327986562,40.4562820525,"118,136"
119136,-80.3210138633,40.4565448047,"119,136"
120136,-80.3092289789,40.4568063555,"120,136"
121136,-80.2974440033,40.4570667050,"121,136"
122136,-80.2856589369,40.4573258532,"122,136"
123136,-80.2738737802,40.4575838000,"123,136"
124136,-80.2620885335,40.4578405455,"124,136"
125136,-80.2503031974,40.4580960896,"125,136"
126136,-80.2385177721,40.4583504323,"126,136"
127136,-80.2267322583,40.4586035736,"127,136"
128136,-80.2149466561,40.4588555135,"128,136"
129136,-80.2031609662,40.4591062520,"129,136"
130136,-80.1913751888,40.4593557890,"130,136"
131136,-80.1795893244,40.4596041246,"131,136"
132136,-80.1678033735,40.4598512587,"132,136"
133136,-80.1560173364,40.4600971914,"133,136"
134136,-80.1442312136,40.4603419225,"134,136"
135136,-80.1324450055,40.4605854522,"135,136"
136136,-80.1206587125,40.4608277803,"136,136"
137136,-80.1088723350,40.4610689069,"137,136"
138136,-80.0970858734,40.4613088319,"138,136"
139136,-80.0852993282,40.4615475554,"139,136"
140136,-80.0735126998,40.4617850773,"140,136"
141136,-80.0617259886,40.4620213977,"141,136"
142136,-80.0499391951,40.4622565164,"142,136"
143136,-80.0381523195,40.4624904335,"143,136"
144136,-80.0263653624,40.4627231491,"144,136"
145136,-80.0145783242,40.4629546630,"145,136"
146136,-80.0027912053,40.4631849752,"146,136"
147136,-79.9910040061,40.4634140858,"147,136"
148136,-79.9792167271,40.4636419947,"148,136"
149136,-79.9674293685,40.4638687020,"149,136"
150136,-79.9556419310,40.4640942075,"150,136"
151136,-79.9438544149,40.4643185114,"151,136"
152136,-79.9320668205,40.4645416135,"152,136"
153136,-79.9202791484,40.4647635139,"153,136"
154136,-79.9084913990,40.4649842126,"154,136"
155136,-79.8967035726,40.4652037095,"155,136"
156136,-79.8849156697,40.4654220046,"156,136"
157136,-79.8731276907,40.4656390980,"157,136"
158136,-79.8613396361,40.4658549896,"158,136"
159136,-79.8495515062,40.4660696794,"159,136"
160136,-79.8377633014,40.4662831674,"160,136"
161136,-79.8259750223,40.4664954536,"161,136"
162136,-79.8141866691,40.4667065379,"162,136"
163136,-79.8023982424,40.4669164204,"163,136"
164136,-79.7906097425,40.4671251011,"164,136"
165136,-79.7788211699,40.4673325798,"165,136"
166136,-79.7670325250,40.4675388568,"166,136"
167136,-79.7552438081,40.4677439318,"167,136"
168136,-79.7434550198,40.4679478049,"168,136"
169136,-79.7316661605,40.4681504761,"169,136"
170136,-79.7198772304,40.4683519454,"170,136"
171136,-79.7080882302,40.4685522128,"171,136"
172136,-79.6962991602,40.4687512782,"172,136"
117137,-80.3442370709,40.4470161081,"117,137"
118137,-80.3324539411,40.4472800268,"118,137"
119137,-80.3206707193,40.4475427442,"119,137"
120137,-80.3088874060,40.4478042606,"120,137"
121137,-80.2971040015,40.4480645758,"121,137"
122137,-80.2853205063,40.4483236898,"122,137"
123137,-80.2735369208,40.4485816026,"123,137"
124137,-80.2617532455,40.4488383142,"124,137"
125137,-80.2499694806,40.4490938246,"125,137"
126137,-80.2381856267,40.4493481338,"126,137"
127137,-80.2264016842,40.4496012417,"127,137"
128137,-80.2146176535,40.4498531484,"128,137"
129137,-80.2028335350,40.4501038538,"129,137"
130137,-80.1910493291,40.4503533580,"130,137"
131137,-80.1792650362,40.4506016608,"131,137"
132137,-80.1674806568,40.4508487623,"132,137"
133137,-80.1556961913,40.4510946625,"133,137"
134137,-80.1439116401,40.4513393614,"134,137"
135137,-80.1321270037,40.4515828589,"135,137"
136137,-80.1203422823,40.4518251551,"136,137"
137137,-80.1085574766,40.4520662499,"137,137"
138137,-80.0967725868,40.4523061433,"138,137"
139137,-80.0849876134,40.4525448353,"139,137"
140137,-80.0732025568,40.4527823259,"140,137"
141137,-80.0614174174,40.4530186151,"141,137"
142137,-80.0496321957,40.4532537028,"142,137"
143137,-80.0378468921,40.4534875891,"143,137"
144137,-80.0260615070,40.4537202739,"144,137"
145137,-80.0142760408,40.4539517573,"145,137"
146137,-80.0024904939,40.4541820392,"146,137"
147137,-79.9907048667,40.4544111195,"147,137"
148137,-79.9789191597,40.4546389984,"148,137"
149137,-79.9671333733,40.4548656758,"149,137"
150137,-79.9553475079,40.4550911516,"150,137"
151137,-79.9435615640,40.4553154258,"151,137"
152137,-79.9317755419,40.4555384985,"152,137"
153137,-79.9199894420,40.4557603697,"153,137"
154137,-79.9082032648,40.4559810393,"154,137"
155137,-79.8964170107,40.4562005072,"155,137"
156137,-79.8846306802,40.4564187736,"156,137"
157137,-79.8728442735,40.4566358383,"157,137"
158137,-79.8610577913,40.4568517015,"158,137"
159137,-79.8492712338,40.4570663630,"159,137"
160137,-79.8374846015,40.4572798228,"160,137"
161137,-79.8256978948,40.4574920810,"161,137"
162137,-79.8139111142,40.4577031375,"162,137"
163137,-79.8021242600,40.4579129923,"163,137"
164137,-79.7903373327,40.4581216454,"164,137"
165137,-79.7785503327,40.4583290969,"165,137"
166137,-79.7667632603,40.4585353466,"166,137"
167137,-79.7549761162,40.4587403945,"167,137"
168137,-79.7431889005,40.4589442408,"168,137"
169137,-79.7314016139,40.4591468853,"169,137"
170137,-79.7196142566,40.4593483280,"170,137"
171137,-79.7078268291,40.4595485690,"171,137"
172137,-79.6960393319,40.4597476082,"172,137"
118138,-80.3321093179,40.4382779860,"118,138"
119138,-80.3203276668,40.4385406688,"119,138"
120138,-80.3085459242,40.4388021507,"120,138"
121138,-80.2967640905,40.4390624315,"121,138"
122138,-80.2849821661,40.4393215114,"122,138"
123138,-80.2732001514,40.4395793902,"123,138"
124138,-80.2614180468,40.4398360679,"124,138"
125138,-80.2496358529,40.4400915447,"125,138"
126138,-80.2378535699,40.4403458203,"126,138"
127138,-80.2260711984,40.4405988949,"127,138"
128138,-80.2142887386,40.4408507683,"128,138"
129138,-80.2025061911,40.4411014407,"129,138"
130138,-80.1907235563,40.4413509119,"130,138"
131138,-80.1789408345,40.4415991820,"131,138"
132138,-80.1671580263,40.4418462509,"132,138"
133138,-80.1553751320,40.4420921187,"133,138"
134138,-80.1435921520,40.4423367853,"134,138"
135138,-80.1318090867,40.4425802507,"135,138"
136138,-80.1200259366,40.4428225149,"136,138"
137138,-80.1082427022,40.4430635779,"137,138"
138138,-80.0964593837,40.4433034397,"138,138"
139138,-80.0846759817,40.4435421002,"139,138"
140138,-80.0728924965,40.4437795595,"140,138"
141138,-80.0611089286,40.4440158175,"141,138"
142138,-80.0493252783,40.4442508743,"142,138"
143138,-80.0375415462,40.4444847297,"143,138"
144138,-80.0257577326,40.4447173839,"144,138"
145138,-80.0139738380,40.4449488367,"145,138"
146138,-80.0021898627,40.4451790882,"146,138"
147138,-79.9904058071,40.4454081384,"147,138"
148138,-79.9786216718,40.4456359872,"148,138"
149138,-79.9668374571,40.4458626346,"149,138"
150138,-79.9550531634,40.4460880807,"150,138"
151138,-79.9432687912,40.4463123254,"151,138"
152138,-79.9314843409,40.4465353687,"152,138"
153138,-79.9196998129,40.4467572106,"153,138"
154138,-79.9079152075,40.4469778510,"154,138"
155138,-79.8961305253,40.4471972901,"155,138"
156138,-79.8843457667,40.4474155276,"156,138"
157138,-79.8725609320,40.4476325638,"157,138"
158138,-79.8607760217,40.4478483984,"158,138"
159138,-79.8489910362,40.4480630316,"159,138"
160138,-79.8372059759,40.4482764633,"160,138"
161138,-79.8254208413,40.4484886935,"161,138"
162138,-79.8136356328,40.4486997221,"162,138"
163138,-79.8018503507,40.4489095493,"163,138"
164138,-79.7900649955,40.4491181749,"164,138"
165138,-79.7782795677,40.4493255990,"165,138"
166138,-79.7664940676,40.4495318215,"166,138"
167138,-79.7547084957,40.4497368424,"167,138"
168138,-79.7429228523,40.4499406618,"168,138"
169138,-79.7311371379,40.4501432795,"169,138"
170138,-79.7193513530,40.4503446957,"170,138"
171138,-79.7075654979,40.4505449103,"171,138"
172138,-79.6957795730,40.4507439232,"172,138"
119139,-80.3199847059,40.4295385786,"119,139"
120139,-80.3082045335,40.4298000260,"120,139"
121139,-80.2964242701,40.4300602725,"121,139"
122139,-80.2846439161,40.4303193182,"122,139"
123139,-80.2728634718,40.4305771630,"123,139"
124139,-80.2610829377,40.4308338069,"124,139"
125139,-80.2493023142,40.4310892499,"125,139"
126139,-80.2375216017,40.4313434920,"126,139"
127139,-80.2257408007,40.4315965332,"127,139"
128139,-80.2139599115,40.4318483735,"128,139"
129139,-80.2021789346,40.4320990127,"129,139"
130139,-80.1903978704,40.4323484511,"130,139"
131139,-80.1786167194,40.4325966884,"131,139"
132139,-80.1668354818,40.4328437248,"132,139"
133139,-80.1550541582,40.4330895601,"133,139"
134139,-80.1432727490,40.4333341945,"134,139"
135139,-80.1314912546,40.4335776278,"135,139"
136139,-80.1197096754,40.4338198600,"136,139"
137139,-80.1079280118,40.4340608912,"137,139"
138139,-80.0961462642,40.4343007214,"138,139"
139139,-80.0843644331,40.4345393504,"139,139"
140139,-80.0725825189,40.4347767784,"140,139"
141139,-80.0608005220,40.4350130053,"141,139"
142139,-80.0490184428,40.4352480310,"142,139"
143139,-80.0372362818,40.4354818556,"143,139"
144139,-80.0254540393,40.4357144791,"144,139"
145139,-80.0136717158,40.4359459014,"145,139"
146139,-80.0018893117,40.4361761225,"146,139"
147139,-79.9901068274,40.4364051425,"147,139"
148139,-79.9783242633,40.4366329612,"148,139"
149139,-79.9665416199,40.4368595788,"149,139"
150139,-79.9547588975,40.4370849951,"150,139"
151139,-79.9429760966,40.4373092103,"151,139"
152139,-79.9311932176,40.4375322241,"152,139"
153139,-79.9194102610,40.4377540368,"153,139"
154139,-79.9076272271,40.4379746481,"154,139"
155139,-79.8958441164,40.4381940582,"155,139"
156139,-79.8840609292,40.4384122670,"156,139"
157139,-79.8722776660,40.4386292745,"157,139"
158139,-79.8604943273,40.4388450807,"158,139"
159139,-79.8487109134,40.4390596856,"159,139"
160139,-79.8369274247,40.4392730891,"160,139"
161139,-79.8251438618,40.4394852913,"161,139"
162139,-79.8133602249,40.4396962921,"162,139"
163139,-79.8015765145,40.4399060916,"163,139"
164139,-79.7897927311,40.4401146897,"164,139"
165139,-79.7780088750,40.4403220864,"165,139"
166139,-79.7662249467,40.4405282817,"166,139"
167139,-79.7544409466,40.4407332756,"167,139"
168139,-79.7426568750,40.4409370681,"168,139"
169139,-79.7308727325,40.4411396591,"169,139"
170139,-79.7190885195,40.4413410487,"170,139"
171139,-79.7073042363,40.4415412369,"171,139"
172139,-79.6955198834,40.4417402236,"172,139"
120140,-80.3078632339,40.4207978867,"120,140"
121140,-80.2960845404,40.4210580989,"121,140"
122140,-80.2843057563,40.4213171105,"122,140"
123140,-80.2725268820,40.4215749212,"123,140"
124140,-80.2607479179,40.4218315313,"124,140"
125140,-80.2489688644,40.4220869406,"125,140"
126140,-80.2371897221,40.4223411492,"126,140"
127140,-80.2254104911,40.4225941570,"127,140"
128140,-80.2136311721,40.4228459641,"128,140"
129140,-80.2018517654,40.4230965703,"129,140"
130140,-80.1900722715,40.4233459757,"130,140"
131140,-80.1782926906,40.4235941803,"131,140"
132140,-80.1665130234,40.4238411841,"132,140"
133140,-80.1547332701,40.4240869870,"133,140"
134140,-80.1429534313,40.4243315891,"134,140"
135140,-80.1311735072,40.4245749903,"135,140"
136140,-80.1193934985,40.4248171906,"136,140"
137140,-80.1076134053,40.4250581900,"137,140"
138140,-80.0958332283,40.4252979885,"138,140"
139140,-80.0840529677,40.4255365861,"139,140"
140140,-80.0722726241,40.4257739828,"140,140"
141140,-80.0604921978,40.4260101785,"141,140"
142140,-80.0487116892,40.4262451732,"142,140"
143140,-80.0369310988,40.4264789670,"143,140"
144140,-80.0251504270,40.4267115598,"144,140"
145140,-80.0133696742,40.4269429516,"145,140"
146140,-80.0015888409,40.4271731423,"146,140"
147140,-79.9898079274,40.4274021321,"147,140"
148140,-79.9780269341,40.4276299208,"148,140"
149140,-79.9662458615,40.4278565085,"149,140"
150140,-79.9544647101,40.4280818951,"150,140"
151140,-79.9426834801,40.4283060806,"151,140"
152140,-79.9309021721,40.4285290651,"152,140"
153140,-79.9191207864,40.4287508485,"153,140"
154140,-79.9073393235,40.4289714307,"154,140"
155140,-79.8955577838,40.4291908119,"155,140"
156140,-79.8837761677,40.4294089919,"156,140"
157140,-79.8719944757,40.4296259708,"157,140"
158140,-79.8602127081,40.4298417485,"158,140"
159140,-79.8484308653,40.4300563251,"159,140"
160140,-79.8366489479,40.4302697005,"160,140"
161140,-79.8248669561,40.4304818747,"161,140"
162140,-79.8130848905,40.4306928477,"162,140"
163140,-79.8013027514,40.4309026195,"163,140"
164140,-79.7895205393,40.4311111901,"164,140"
165140,-79.7777382545,40.4313185594,"165,140"
166140,-79.7659558976,40.4315247275,"166,140"
167140,-79.7541734688,40.4317296944,"167,140"
168140,-79.7423909688,40.4319334600,"168,140"
169140,-79.7306083977,40.4321360243,"169,140"
170140,-79.7188257561,40.4323373873,"170,140"
171140,-79.7070430445,40.4325375491,"171,140"
172140,-79.6952602631,40.4327365095,"172,140"
121141,-80.2957449013,40.4120559110,"121,141"
122141,-80.2839676867,40.4123148884,"122,141"
123141,-80.2721903820,40.4125726652,"123,141"
124141,-80.2604129875,40.4128292414,"124,141"
125141,-80.2486355037,40.4130846170,"125,141"
126141,-80.2368579309,40.4133387921,"126,141"
127141,-80.2250802697,40.4135917665,"127,141"
128141,-80.2133025204,40.4138435404,"128,141"
129141,-80.2015246835,40.4140941135,"129,141"
130141,-80.1897467593,40.4143434861,"130,141"
131141,-80.1779687484,40.4145916579,"131,141"
132141,-80.1661906510,40.4148386291,"132,141"
133141,-80.1544124676,40.4150843996,"133,141"
134141,-80.1426341987,40.4153289695,"134,141"
135141,-80.1308558447,40.4155723386,"135,141"
136141,-80.1190774059,40.4158145069,"136,141"
137141,-80.1072988828,40.4160554746,"137,141"
138141,-80.0955202758,40.4162952414,"138,141"
139141,-80.0837415854,40.4165338075,"139,141"
140141,-80.0719628119,40.4167711729,"140,141"
141141,-80.0601839558,40.4170073374,"141,141"
142141,-80.0484050174,40.4172423012,"142,141"
143141,-80.0366259973,40.4174760641,"143,141"
144141,-80.0248468957,40.4177086262,"144,141"
145141,-80.0130677133,40.4179399875,"145,141"
146141,-80.0012884502,40.4181701479,"146,141"
147141,-79.9895091071,40.4183991074,"147,141"
148141,-79.9777296842,40.4186268661,"148,141"
149141,-79.9659501821,40.4188534239,"149,141"
150141,-79.9541706011,40.4190787808,"150,141"
151141,-79.9423909416,40.4193029368,"151,141"
152141,-79.9306112041,40.4195258918,"152,141"
153141,-79.9188313890,40.4197476459,"153,141"
154141,-79.9070514967,40.4199681991,"154,141"
155141,-79.8952715277,40.4201875513,"155,141"
156141,-79.8834914822,40.4204057025,"156,141"
157141,-79.8717113609,40.4206226528,"157,141"
158141,-79.8599311640,40.4208384021,"158,141"
159141,-79.8481508920,40.4210529503,"159,141"
160141,-79.8363705453,40.4212662976,"160,141"
161141,-79.8245901243,40.4214784438,"161,141"
162141,-79.8128096295,40.4216893890,"162,141"
163141,-79.8010290613,40.4218991331,"163,141"
164141,-79.7892484201,40.4221076762,"164,141"
165141,-79.7774677063,40.4223150182,"165,141"
166141,-79.7656869203,40.4225211591,"166,141"
167141,-79.7539060625,40.4227260989,"167,141"
168141,-79.7421251334,40.4229298376,"168,141"
169141,-79.7303441334,40.4231323752,"169,141"
170141,-79.7185630629,40.4233337117,"170,141"
171141,-79.7067819223,40.4235338471,"171,141"
172141,-79.6950007121,40.4237327813,"172,141"
121142,-80.2954053528,40.4030537090,"121,142"
122142,-80.2836297073,40.4033126522,"122,142"
123142,-80.2718539717,40.4035703950,"123,142"
124142,-80.2600781464,40.4038269374,"124,142"
125142,-80.2483022318,40.4040822794,"125,142"
126142,-80.2365262283,40.4043364209,"126,142"
127142,-80.2247501364,40.4045893619,"127,142"
128142,-80.2129739564,40.4048411026,"128,142"
129142,-80.2011976888,40.4050916427,"129,142"
130142,-80.1894213340,40.4053409823,"130,142"
131142,-80.1776448925,40.4055891215,"131,142"
132142,-80.1658683646,40.4058360601,"132,142"
133142,-80.1540917507,40.4060817982,"133,142"
134142,-80.1423150513,40.4063263357,"134,142"
135142,-80.1305382668,40.4065696727,"135,142"
136142,-80.1187613976,40.4068118092,"136,142"
137142,-80.1069844442,40.4070527450,"137,142"
138142,-80.0952074068,40.4072924802,"138,142"
139142,-80.0834302861,40.4075310149,"139,142"
140142,-80.0716530823,40.4077683489,"140,142"
141142,-80.0598757960,40.4080044823,"141,142"
142142,-80.0480984274,40.4082394151,"142,142"
143142,-80.0363209771,40.4084731472,"143,142"
144142,-80.0245434454,40.4087056786,"144,142"
145142,-80.0127658328,40.4089370093,"145,142"
146142,-80.0009881397,40.4091671394,"146,142"
147142,-79.9892103665,40.4093960687,"147,142"
148142,-79.9774325137,40.4096237974,"148,142"
149142,-79.9656545816,40.4098503253,"149,142"
150142,-79.9538765706,40.4100756524,"150,142"
151142,-79.9420984812,40.4102997788,"151,142"
152142,-79.9303203138,40.4105227045,"152,142"
153142,-79.9185420689,40.4107444293,"153,142"
154142,-79.9067637467,40.4109649534,"154,142"
155142,-79.8949853479,40.4111842767,"155,142"
156142,-79.8832068727,40.4114023992,"156,142"
157142,-79.8714283216,40.4116193208,"157,142"
158142,-79.8596496950,40.4118350416,"158,142"
159142,-79.8478709933,40.4120495616,"159,142"
160142,-79.8360922170,40.4122628807,"160,142"
161142,-79.8243133664,40.4124749989,"161,142"
162142,-79.8125344420,40.4126859163,"162,142"
163142,-79.8007554442,40.4128956327,"163,142"
164142,-79.7889763735,40.4131041483,"164,142"
165142,-79.7771972302,40.4133114629,"165,142"
166142,-79.7654180147,40.4135175767,"166,142"
167142,-79.7536387275,40.4137224895,"167,142"
168142,-79.7418593690,40.4139262013,"168,142"
169142,-79.7300799396,40.4141287122,"169,142"
170142,-79.7183004398,40.4143300221,"170,142"
171142,-79.7065208698,40.4145301311,"171,142"
172142,-79.6947412303,40.4147290390,"172,142"
122143,-80.2832918180,40.3943104022,"122,143"
123143,-80.2715176511,40.3945681110,"123,143"
124143,-80.2597433946,40.3948246195,"124,143"
125143,-80.2479690487,40.3950799278,"125,143"
126143,-80.2361946141,40.3953340358,"126,143"
127143,-80.2244200910,40.3955869435,"127,143"
128143,-80.2126454800,40.3958386509,"128,143"
129143,-80.2008707813,40.3960891580,"129,143"
130143,-80.1890959955,40.3963384647,"130,143"
131143,-80.1773211230,40.3965865711,"131,143"
132143,-80.1655461641,40.3968334772,"132,143"
133143,-80.1537711193,40.3970791829,"133,143"
134143,-80.1419959890,40.3973236881,"134,143"
135143,-80.1302207736,40.3975669930,"135,143"
136143,-80.1184454736,40.3978090975,"136,143"
137143,-80.1066700894,40.3980500016,"137,143"
138143,-80.0948946213,40.3982897052,"138,143"
139143,-80.0831190698,40.3985282084,"139,143"
140143,-80.0713434354,40.3987655111,"140,143"
141143,-80.0595677183,40.3990016134,"141,143"
142143,-80.0477919192,40.3992365151,"142,143"
143143,-80.0360160382,40.3994702164,"143,143"
144143,-80.0242400760,40.3997027172,"144,143"
145143,-80.0124640329,40.3999340174,"145,143"
146143,-80.0006879093,40.4001641171,"146,143"
147143,-79.9889117057,40.4003930162,"147,143"
148143,-79.9771354224,40.4006207148,"148,143"
149143,-79.9653590598,40.4008472128,"149,143"
150143,-79.9535826185,40.4010725103,"150,143"
151143,-79.9418060988,40.4012966071,"151,143"
152143,-79.9300295011,40.4015195034,"152,143"
153143,-79.9182528259,40.4017411990,"153,143"
154143,-79.9064760735,40.4019616940,"154,143"
155143,-79.8946992444,40.4021809883,"155,143"
156143,-79.8829223390,40.4023990820,"156,143"
157143,-79.8711453578,40.4026159750,"157,143"
158143,-79.8593683010,40.4028316674,"158,143"
159143,-79.8475911693,40.4030461590,"159,143"
160143,-79.8358139629,40.4032594500,"160,143"
161143,-79.8240366823,40.4034715403,"161,143"
162143,-79.8122593279,40.4036824298,"162,143"
163143,-79.8004819002,40.4038921186,"163,143"
164143,-79.7887043994,40.4041006066,"164,143"
165143,-79.7769268262,40.4043078939,"165,143"
166143,-79.7651491809,40.4045139805,"166,143"
167143,-79.7533714638,40.4047188662,"167,143"
168143,-79.7415936755,40.4049225512,"168,143"
169143,-79.7298158163,40.4051250354,"169,143"
170143,-79.7180378867,40.4053263187,"170,143"
171143,-79.7062598870,40.4055264013,"171,143"
172143,-79.6944818177,40.4057252830,"172,143"
123144,-80.2711814202,40.3855658132,"123,144"
124144,-80.2594087320,40.3858222880,"124,144"
125144,-80.2476359546,40.3860775626,"125,144"
126144,-80.2358630883,40.3863316370,"126,144"
127144,-80.2240901337,40.3865845114,"127,144"
128144,-80.2123170911,40.3868361856,"128,144"
129144,-80.2005439610,40.3870866596,"129,144"
130144,-80.1887707437,40.3873359335,"130,144"
131144,-80.1769974398,40.3875840072,"131,144"
132144,-80.1652240495,40.3878308806,"132,144"
133144,-80.1534505734,40.3880765539,"133,144"
134144,-80.1416770118,40.3883210269,"134,144"
135144,-80.1299033651,40.3885642997,"135,144"
136144,-80.1181296339,40.3888063723,"136,144"
137144,-80.1063558184,40.3890472446,"137,144"
138144,-80.0945819192,40.3892869166,"138,144"
139144,-80.0828079365,40.3895253883,"139,144"
140144,-80.0710338710,40.3897626597,"140,144"
141144,-80.0592597229,40.3899987308,"141,144"
142144,-80.0474854926,40.3902336016,"142,144"
143144,-80.0357111807,40.3904672720,"143,144"
144144,-80.0239367875,40.3906997421,"144,144"
145144,-80.0121623135,40.3909310118,"145,144"
146144,-80.0003877589,40.3911610812,"146,144"
147144,-79.9886131244,40.3913899501,"147,144"
148144,-79.9768384103,40.3916176187,"148,144"
149144,-79.9650636169,40.3918440868,"149,144"
150144,-79.9532887448,40.3920693545,"150,144"
151144,-79.9415137943,40.3922934218,"151,144"
152144,-79.9297387659,40.3925162886,"152,144"
153144,-79.9179636600,40.3927379550,"153,144"
154144,-79.9061884770,40.3929584209,"154,144"
155144,-79.8944132172,40.3931776863,"155,144"
156144,-79.8826378813,40.3933957512,"156,144"
157144,-79.8708624694,40.3936126157,"157,144"
158144,-79.8590869822,40.3938282796,"158,144"
159144,-79.8473114199,40.3940427429,"159,144"
160144,-79.8355357830,40.3942560057,"160,144"
161144,-79.8237600720,40.3944680680,"161,144"
162144,-79.8119842872,40.3946789297,"162,144"
163144,-79.8002084290,40.3948885909,"163,144"
164144,-79.7884324979,40.3950970514,"164,144"
165144,-79.7766564944,40.3953043114,"165,144"
166144,-79.7648804187,40.3955103707,"166,144"
167144,-79.7531042714,40.3957152294,"167,144"
168144,-79.7413280528,40.3959188875,"168,144"
169144,-79.7295517634,40.3961213450,"169,144"
170144,-79.7177754036,40.3963226018,"170,144"
171144,-79.7059989738,40.3965226580,"171,144"
172144,-79.6942224744,40.3967215134,"172,144"
124145,-80.2590741587,40.3768199430,"124,145"
125145,-80.2473029492,40.3770751839,"125,145"
126145,-80.2355316509,40.3773292249,"126,145"
127145,-80.2237602643,40.3775820658,"127,145"
128145,-80.2119887898,40.3778337068,"128,145"
129145,-80.2002172278,40.3780841478,"129,145"
130145,-80.1884455787,40.3783333888,"130,145"
131145,-80.1766738429,40.3785814298,"131,145"
132145,-80.1649020208,40.3788282707,"132,145"
133145,-80.1531301129,40.3790739115,"133,145"
134145,-80.1413581196,40.3793183523,"134,145"
135145,-80.1295860412,40.3795615930,"135,145"
136145,-80.1178138783,40.3798036336,"136,145"
137145,-80.1060416312,40.3800444742,"137,145"
138145,-80.0942693004,40.3802841145,"138,145"
139145,-80.0824968862,40.3805225548,"139,145"
140145,-80.0707243891,40.3807597949,"140,145"
141145,-80.0589518095,40.3809958349,"141,145"
142145,-80.0471791478,40.3812306747,"142,145"
143145,-80.0354064045,40.3814643143,"143,145"
144145,-80.0236335799,40.3816967537,"144,145"
145145,-80.0118606745,40.3819279929,"145,145"
146145,-80.0000876886,40.3821580319,"146,145"
147145,-79.9883146228,40.3823868706,"147,145"
148145,-79.9765414774,40.3826145092,"148,145"
149145,-79.9647682528,40.3828409474,"149,145"
150145,-79.9529949495,40.3830661854,"150,145"
151145,-79.9412215678,40.3832902231,"151,145"
152145,-79.9294481083,40.3835130606,"152,145"
153145,-79.9176745712,40.3837346977,"153,145"
154145,-79.9059009571,40.3839551345,"154,145"
155145,-79.8941272663,40.3841743710,"155,145"
156145,-79.8823534993,40.3843924071,"156,145"
157145,-79.8705796565,40.3846092429,"157,145"
158145,-79.8588057383,40.3848248784,"158,145"
159145,-79.8470317451,40.3850393135,"159,145"
160145,-79.8352576773,40.3852525481,"160,145"
161145,-79.8234835354,40.3854645824,"161,145"
162145,-79.8117093198,40.3856754163,"162,145"
163145,-79.7999350308,40.3858850498,"163,145"
164145,-79.7881606689,40.3860934829,"164,145"
165145,-79.7763862346,40.3863007155,"165,145"
166145,-79.7646117282,40.3865067476,"166,145"
167145,-79.7528371502,40.3867115793,"167,145"
168145,-79.7410625010,40.3869152106,"168,145"
169145,-79.7292877809,40.3871176413,"169,145"
170145,-79.7175129905,40.3873188716,"170,145"
171145,-79.7057381301,40.3875189013,"171,145"
172145,-79.6939632001,40.3877177306,"172,145"
173145,-79.6821882011,40.3879153593,"173,145"
124146,-80.2587396745,40.3678175848,"124,146"
125146,-80.2469700325,40.3680727920,"125,146"
126146,-80.2352003019,40.3683267995,"126,146"
127146,-80.2234304829,40.3685796071,"127,146"
128146,-80.2116605760,40.3688312149,"128,146"
129146,-80.1998905817,40.3690816229,"129,146"
130146,-80.1881205003,40.3693308310,"130,146"
131146,-80.1763503322,40.3695788392,"131,146"
132146,-80.1645800779,40.3698256475,"132,146"
133146,-80.1528097379,40.3700712560,"133,146"
134146,-80.1410393124,40.3703156645,"134,146"
135146,-80.1292688020,40.3705588731,"135,146"
136146,-80.1174982070,40.3708008818,"136,146"
137146,-80.1057275278,40.3710416905,"137,146"
138146,-80.0939567650,40.3712812993,"138,146"
139146,-80.0821859188,40.3715197081,"139,146"
140146,-80.0704149898,40.3717569169,"140,146"
141146,-80.0586439783,40.3719929258,"141,146"
142146,-80.0468728847,40.3722277346,"142,146"
143146,-80.0351017095,40.3724613433,"143,146"
144146,-80.0233304531,40.3726937521,"144,146"
145146,-80.0115591159,40.3729249608,"145,146"
146146,-79.9997876983,40.3731549694,"146,146"
147146,-79.9880162007,40.3733837780,"147,146"
148146,-79.9762446236,40.3736113865,"148,146"
149146,-79.9644729674,40.3738377949,"149,146"
150146,-79.9527012324,40.3740630032,"150,146"
151146,-79.9409294192,40.3742870113,"151,146"
152146,-79.9291575281,40.3745098193,"152,146"
153146,-79.9173855595,40.3747314272,"153,146"
154146,-79.9056135139,40.3749518350,"154,146"
155146,-79.8938413917,40.3751710425,"155,146"
156146,-79.8820691932,40.3753890499,"156,146"
157146,-79.8702969190,40.3756058571,"157,146"
158146,-79.8585245694,40.3758214641,"158,146"
159146,-79.8467521449,40.3760358709,"159,146"
160146,-79.8349796458,40.3762490774,"160,146"
161146,-79.8232070726,40.3764610837,"161,146"
162146,-79.8114344257,40.3766718898,"162,146"
163146,-79.7996617055,40.3768814956,"163,146"
164146,-79.7878889124,40.3770899012,"164,146"
165146,-79.7761160469,40.3772971065,"165,146"
166146,-79.7643431094,40.3775031114,"166,146"
167146,-79.7525701003,40.3777079161,"167,146"
168146,-79.7407970199,40.3779115205,"168,146"
169146,-79.7290238688,40.3781139245,"169,146"
170146,-79.7172506474,40.3783151282,"170,146"
171146,-79.7054773560,40.3785151316,"171,146"
172146,-79.6937039950,40.3787139346,"172,146"
